Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
2,4,willey,kohli,W,0,Good,,,Cover,,,Slow,Catch
2,3,willey,kohli,6,6,,Leg-stump,,,,,,
2,2,willey,kohli,4,4,Length,,,Mid-on,,,,
2,1,willey,kohli,â€¢,0,Yorker,,,,,,,
1,3,topley,kohli,1,1,Length,,Glance,Deep-square-leg,,,,
1,2,topley,kohli,â€¢,0,Good,,,Cover,,,,
5,5,shepherd,kohli,1,1,Full,Outside-off,,Mid-off,,,,
5,4,shepherd,kohli,â€¢,0,Short,Outside-off,,Cover,,,,
5,3,shepherd,kohli,4,4,Short,Outside-off,Drive,Extra-cover,,,,
5,2,shepherd,kohli,4,4,,,,Mid-on,,,,
5,1,shepherd,kohli,â€¢,0,Full,Outside-off,,,Outside-edge,,,
4,4,holder,kohli,1,1,Length,Outside-off,,Leg-side,Inside-edge,,,
4,2,holder,kohli,1,1,Length,,,Deep-square-leg,,,,
4,1,holder,kohli,4,4,Short,,,Cover,,,,
2,6,hosein,kohli,4,4,Full,Leg-stump,,Long-leg,,,,
2,5,hosein,kohli,â€¢,0,,,,Midwicket,,,,
2,4,hosein,kohli,â€¢,0,,,,,Outside-edge,,Slower,
2,3,hosein,kohli,â€¢,0,,,,Off-side,,,,
2,2,hosein,kohli,4,4,Good,,,Short-leg,,,Pace,
2,1,hosein,kohli,â€¢,0,,,,Mid-on,,Slider,,
5,4,phehlukwayo,kohli,1,1,,,,,,,,
5,3,phehlukwayo,kohli,â€¢,0,,,Cut,,Inside-edge,,,
5,2,phehlukwayo,kohli,â€¢,0,Length,Outside-off,,Short-third-man,,,,
5,1,phehlukwayo,kohli,4,4,Good,,Drive,Extra-cover,,,,
4,5,pretorius,kohli,1,1,,Outside-off,,Deep-square-leg,,,,
4,4,pretorius,kohli,4,4,Full,,,Midwicket,,,,
4,3,pretorius,kohli,â€¢,0,Length,,,,,,,
4,2,pretorius,kohli,2,2,Length,,,Midwicket,,,,
3,6,phehlukwayo,kohli,â€¢,0,Good,,,Square-leg,,,,
5,6,ball,kohli,1,1,Short,Outside-off,,Third-man,,,,
5,5,ball,kohli,4,4,,Outside-off,,Midwicket,,,,Misfield
5,4,ball,kohli,2,2,Good,Outside-off,,Third-man,,,,
5,6,santner,kohli,1,1,Full,Leg-stump,,Long-off,,,,
5,5,santner,kohli,â€¢,0,,Leg-stump,,Midwicket,,,,
5,1,santner,kohli,1,1,Full,Leg-stump,Drive,Cover,,,,
4,3,milne,kohli,1,1,Short,Outside-off,,Third-man,,,,
4,2,milne,kohli,â€¢,0,Full,Outside-off,,Cover,,,,
3,6,boult,kohli,4,4,Full,,,Cover,,,,
3,3,boult,kohli,1,1,,,Hook,Square-leg,Top-edge,,,Catch
3,2,boult,kohli,â€¢,0,Good,Outside-off,,Cover,,,,Throw
3,1,boult,kohli,4,4,,,,Mid-on,,,,
2,4,de grandhomme,kohli,1,1,,Outside-off,,Third-man,,,,
2,3,de grandhomme,kohli,â€¢,0,,,,Midwicket,,,Pace,
5,6,shamsi,kohli,â€¢,0,,,,,,,,
5,5,shamsi,kohli,â€¢,0,,,,Mid-off,,,,
4,4,hendricks,kohli,1,1,Short,,Pull,Deep-square-leg,,,,
3,6,phehlukwayo,kohli,â€¢,0,Good,Outside-off,,On-side,,,,
3,2,phehlukwayo,kohli,1,1,Short,Outside-off,,Third-man,Thick-edge,,,
2,6,hendricks,kohli,â€¢,0,Good,Outside-off,,Slip,,,,
2,4,hendricks,kohli,1,1,,,,Square-leg,,,,
2,3,hendricks,kohli,â€¢,0,Full,,,Mid-off,,,,
5,1,cottrell,kohli,1,1,Full,Middle-stump,,Deep-square,Inside-edge,,,
4,6,narine,kohli,1,1,Short,,,Long-on,,,,
4,1,narine,kohli,1,1,Full,Outside-off,,Long-on,,,,
3,4,cottrell,kohli,1,1,Full,,,Deep-point,,,,
2,6,thomas,kohli,â€¢,0,Length,,,Leg-side,,,,
2,5,thomas,kohli,â€¢,0,Length,Middle-stump,,Off-side,,,,
5,1,thomas,kohli,1,1,Full,Outside-off,,Extra-cover,,,,
4,1,allen,kohli,1,1,Full,Outside-off,Drive,Extra-cover,,,,
3,2,thomas,kohli,1,1,Good,Outside-off,Square-drive,Cover,,,,
3,1,thomas,kohli,â€¢,0,Good,Outside-off,,Off-side,,,,
2,4,cottrell,kohli,1,1,Good,Leg-stump,,Fine-leg,,,,
2,3,cottrell,kohli,â€¢,0,Good,Outside-off,,Cover,,,,
5,3,wood,kohli,1,1,,Outside-off,,,,,,
5,3,wood,kohli,1,1,Good,Outside-off,,Leg-side,,,,
