Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
10,6,santner,rahul,â€¢,0,Good,,,Cover,,,,Run-out
10,5,santner,rahul,â€¢,0,Good,,,Extra-cover,,,,
10,4,santner,rahul,â€¢,0,Good,,,,,,,
10,3,santner,shreyas iyer,1,1,Good,Leg-stump,,Midwicket,,,,
10,2,santner,rahul,1,1,Length,,,Cover,,,,
10,1,santner,shreyas iyer,1,1,Good,Outside-off,,Point,,,,
9,6,sodhi,rahul,â€¢,0,Good,Outside-off,Cut,Backward-point,,,,
9,5,sodhi,rahul,â€¢,0,Short,Middle-stump,,Midwicket,,,,
9,4,sodhi,rahul,â€¢,0,,Outside-off,,,,,,
9,3,sodhi,shreyas iyer,1,1,,,,Midwicket,,Googly,,
9,2,sodhi,rahul,1,1,Short,Outside-off,Cut,Cover,,,Spin,
9,1,sodhi,shreyas iyer,1,1,Good,Outside-off,Pull,Long-on,,,,
8,6,santner,rahul,â€¢,0,Good,,Cut,Backward-point,,,,
8,5,santner,rahul,4,4,Short,,,Slip,,,Pace,Bowled
8,4,santner,shreyas iyer,1,1,Length,,,Point,,,,
8,3,santner,rahul,1,1,Good,Outside-off,,Cover,,,Slower,
8,2,santner,shreyas iyer,1,1,Good,,,Cover,,,,
8,1,santner,rahul,1,1,Good,Middle-stump,,Midwicket,,,,
7,6,sodhi,rahul,1,1,Full,,,Long-on,,Slider,,
7,5,sodhi,shreyas iyer,1,1,,Outside-off,,Midwicket,,,,
7,4,sodhi,rahul,1,1,Full,Outside-off,Drive,Long-off,,,,
7,3,sodhi,rahul,2,2,Short,Outside-off,Cut,Point,,,,
7,2,sodhi,shreyas iyer,1,1,Full,,,Long-off,,,,
7,1,sodhi,rahul,1,1,Short,,,Long-on,,Slider,,
6,6,santner,rahul,1,1,Full,Outside-off,,Long-off,,,,
6,5,santner,rahul,â€¢,0,Good,,,Point,,,,
6,4,santner,rahul,â€¢,0,Full,Outside-off,,,,,,
6,3,santner,shreyas iyer,1,1,Full,Outside-off,Drive,Long-off,,,,
6,2,santner,shreyas iyer,â€¢,0,Short,Outside-off,Cut,Backward-point,,,,
6,1,santner,shreyas iyer,â€¢,0,Good,,,Extra-cover,,,,Misfield
5,6,southee,shreyas iyer,1,1,Good,Outside-off,,Cover,,,,
5,5,southee,shreyas iyer,â€¢,0,Short,,Hook,,,,,
5,4,southee,shreyas iyer,â€¢,0,,,,Extra-cover,,,,
5,3,southee,shreyas iyer,â€¢,0,Length,Outside-off,Drive,,,,,
5,2,southee,kohli,W,0,Good,Leg-stump,Pull,Fine-leg,Inside-edge,,,Bowled
5,1,southee,kohli,â€¢,0,Good,Outside-off,,Backward-point,,,,
4,6,tickner,rahul,â€¢,0,Full,,Drive,Cover,,,,
4,5,tickner,rahul,6,6,Short,Outside-off,,Third-man,,,Pace,
4,4,tickner,rahul,2,2,Full,,,Backward-square-leg,,,,
4,3,tickner,kohli,1,1,Good,Outside-off,,Third-man,,,Slower,
4,2,tickner,kohli,2,2,Full,,Straight-drive,Mid-on,,,,
4,1,tickner,kohli,4,4,Length,Outside-off,,Mid-off,,,,
3,6,bennett,kohli,1,1,Length,,,Midwicket,,,,
3,5,bennett,kohli,â€¢,0,Good,,,Short-third-man,,,Slower,
3,4,bennett,kohli,â€¢,0,Short,Outside-off,,,,,,
3,3,bennett,rahul,1,1,Good,,,Point,,,,
3,2,bennett,rahul,4,4,Good,,Pull,Short-fine-leg,,,Pace,
3,1,bennett,rahul,2,2,Full,Leg-stump,,Short-fine-leg,,,,Misfield
2,6,southee,rahul,1,1,Length,Leg-stump,,Square-leg,,,,
2,5,southee,rahul,â€¢,0,Short,,Pull,Midwicket,,,,
2,4,southee,rahul,â€¢,0,Length,Outside-off,,,,,,
2,3,southee,kohli,1,1,Full,,,Midwicket,,,,
2,2,southee,rahul,1,1,Length,Outside-off,,Backward-point,,,,Stop
2,1,southee,rahul,â€¢,0,Good,Outside-off,,Off-side,,,,
1,6,bennett,kohli,â€¢,0,Good,Outside-off,Cut,Backward-point,,,,
1,5,bennett,kohli,2,2,Good,Outside-off,Pull,Mid-on,,,,
1,4,bennett,kohli,â€¢,0,Length,,,Cover,,,,
1,3,bennett,rahul,1,1,Short,Outside-off,Pull-shot,Deep-square-leg,,,,
1,2,bennett,rahul,2,2,Good,,,Point,,,,
1,1,bennett,rahul,â€¢,0,Short,,,,,,,
0,6,southee,rohit sharma,W,0,Length,Outside-off,Drive,Slip,Thick-edge,,,Catch
0,5,southee,rohit sharma,4,4,Good,,,Slip,Outside-edge,,,
0,4,southee,rohit sharma,â€¢,0,Good,,,Off-side,,,,
0,3,southee,rohit sharma,â€¢,0,Full,,,Cover,,,,
0,2,southee,rohit sharma,4,4,Full,Outside-off,Drive,Cover,,,,
0,1,southee,rohit sharma,â€¢,0,Full,,,Point,,,,
